STATE	COUNTY	FIPS	CLS	PROP
Georgia	Floyd	13115	Cfa	1.000
Georgia	Forsyth	13117	Cfa	1.000
Georgia	Franklin	13119	Cfa	1.000
Georgia	Fulton	13121	Cfa	1.000
Georgia	Gilmer	13123	Cfa	1.000
Georgia	Glascock	13125	Cfa	1.000
Georgia	Glynn	13127	Cfa	1.000
Georgia	Gordon	13129	Cfa	1.000
Georgia	Grady	13131	Cfa	1.000
Georgia	Greene	13133	Cfa	1.000
Georgia	Gwinnett	13135	Cfa	1.000
Georgia	Habersham	13137	Cfa	1.000
Georgia	Hall	13139	Cfa	1.000
Georgia	Hancock	13141	Cfa	1.000
Georgia	Haralson	13143	Cfa	1.000
Georgia	Harris	13145	Cfa	1.000
Georgia	Hart	13147	Cfa	1.000
Georgia	Heard	13149	Cfa	1.000
Georgia	Henry	13151	Cfa	1.000
Georgia	Houston	13153	Cfa	1.000
Georgia	Irwin	13155	Cfa	1.000
Georgia	Jackson	13157	Cfa	1.000
Georgia	Jasper	13159	Cfa	1.000
Georgia	Jeff Davis	13161	Cfa	1.000
Georgia	Jefferson	13163	Cfa	1.000
Georgia	Jenkins	13165	Cfa	1.000
Georgia	Johnson	13167	Cfa	1.000
Georgia	Jones	13169	Cfa	1.000
Georgia	Lamar	13171	Cfa	1.000
Georgia	Lanier	13173	Cfa	1.000
Georgia	Laurens	13175	Cfa	1.000
Georgia	Lee	13177	Cfa	1.000
Georgia	Liberty	13179	Cfa	1.000
Georgia	Lincoln	13181	Cfa	1.000
Georgia	Long	13183	Cfa	1.000
Georgia	Lowndes	13185	Cfa	1.000
Georgia	Lumpkin	13187	Cfa	1.000
Georgia	Macon	13193	Cfa	1.000
Georgia	Madison	13195	Cfa	1.000
Georgia	Marion	13197	Cfa	1.000
Georgia	McDuffie	13189	Cfa	1.000
Georgia	McIntosh	13191	Cfa	1.000
Georgia	Meriwether	13199	Cfa	1.000
Georgia	Miller	13201	Cfa	1.000
Georgia	Mitchell	13205	Cfa	1.000
Georgia	Monroe	13207	Cfa	1.000
Georgia	Montgomery	13209	Cfa	1.000
Georgia	Morgan	13211	Cfa	1.000
Georgia	Murray	13213	Cfa	1.000
Georgia	Muscogee	13215	Cfa	1.000
Georgia	Newton	13217	Cfa	1.000
Georgia	Oconee	13219	Cfa	1.000
Georgia	Oglethorpe	13221	Cfa	1.000
Georgia	Paulding	13223	Cfa	1.000
Georgia	Peach	13225	Cfa	1.000
Georgia	Pickens	13227	Cfa	1.000
Georgia	Pierce	13229	Cfa	1.000
Georgia	Pike	13231	Cfa	1.000
Georgia	Polk	13233	Cfa	1.000
Georgia	Pulaski	13235	Cfa	1.000
Georgia	Putnam	13237	Cfa	1.000
Georgia	Quitman	13239	Cfa	1.000
Georgia	Rabun	13241	Cfa	1.000
Georgia	Randolph	13243	Cfa	1.000
Georgia	Richmond	13245	Cfa	1.000
Georgia	Rockdale	13247	Cfa	1.000
Georgia	Schley	13249	Cfa	1.000
Georgia	Screven	13251	Cfa	1.000
Georgia	Seminole	13253	Cfa	1.000
Georgia	Spalding	13255	Cfa	1.000
Georgia	Stephens	13257	Cfa	1.000
Georgia	Stewart	13259	Cfa	1.000
Georgia	Sumter	13261	Cfa	1.000
Georgia	Talbot	13263	Cfa	1.000
Georgia	Taliaferro	13265	Cfa	1.000
Georgia	Tattnall	13267	Cfa	1.000
Georgia	Taylor	13269	Cfa	1.000
Georgia	Telfair	13271	Cfa	1.000
Georgia	Terrell	13273	Cfa	1.000
Georgia	Thomas	13275	Cfa	1.000
Georgia	Tift	13277	Cfa	1.000
Georgia	Toombs	13279	Cfa	1.000
Georgia	Towns	13281	Cfa	1.000
Georgia	Treutlen	13283	Cfa	1.000
Georgia	Troup	13285	Cfa	1.000
Georgia	Turner	13287	Cfa	1.000
Georgia	Twiggs	13289	Cfa	1.000
Georgia	Union	13291	Cfa	1.000
Georgia	Upson	13293	Cfa	1.000
Georgia	Walker	13295	Cfa	1.000
Georgia	Walton	13297	Cfa	1.000
Georgia	Ware	13299	Cfa	1.000
Georgia	Warren	13301	Cfa	1.000
Georgia	Washington	13303	Cfa	1.000
Georgia	Wayne	13305	Cfa	1.000
Georgia	Webster	13307	Cfa	1.000
Georgia	Wheeler	13309	Cfa	1.000
Georgia	White	13311	Cfa	1.000
Georgia	Whitfield	13313	Cfa	1.000
Georgia	Wilcox	13315	Cfa	1.000
Georgia	Wilkes	13317	Cfa	1.000
Georgia	Wilkinson	13319	Cfa	1.000
Georgia	Worth	13321	Cfa	1.000
Hawaii	Hawaii	15001	Af	0.294
Hawaii	Hawaii	15001	Cfb	0.706
Hawaii	Honolulu	15003	As	0.857
Hawaii	Honolulu	15003	Af	0.143
Hawaii	Kalawao	15005	As	1.000
Hawaii	Kauai	15007	Am	0.339
Hawaii	Kauai	15007	Af	0.286
Hawaii	Kauai	15007	As	0.250
Hawaii	Maui	15009	As	0.505
Hawaii	Maui	15009	Af	0.495
Idaho	Ada	16001	Csb	0.390
Idaho	Ada	16001	Dsb	0.008
Idaho	Ada	16001	BSk	0.576
Idaho	Ada	16001	Csa	0.025
Idaho	Adams	16003	Csb	0.387
Idaho	Adams	16003	Dsb	0.612
Idaho	Bannock	16005	BSk	0.079
Idaho	Bannock	16005	Dfb	0.921
Idaho	Bear Lake	16007	Dfb	1.000
Idaho	Benewah	16009	Csb	0.717
Idaho	Benewah	16009	Dsb	0.283
Idaho	Bingham	16011	BSk	0.795
Idaho	Bingham	16011	Dfb	0.205
Idaho	Blaine	16013	Dsc	0.359
Idaho	Blaine	16013	Dfb	0.056
Idaho	Blaine	16013	Dsb	0.353
Idaho	Blaine	16013	BSk	0.232
Idaho	Boise	16015	Dsb	0.644
Idaho	Boise	16015	Dsc	0.213
Idaho	Boise	16015	Csb	0.142
Idaho	Bonner	16017	Dfb	0.029
Idaho	Bonner	16017	Dfc	0.117
Idaho	Bonner	16017	Dsb	0.854
Idaho	Bonneville	16019	BSk	0.198
Idaho	Bonneville	16019	Dfb	0.802
Idaho	Boundary	16021	Dfb	0.564
Idaho	Boundary	16021	Dfc	0.436
Idaho	Butte	16023	Dfc	0.161
Idaho	Butte	16023	Dfb	0.063
Idaho	Butte	16023	BSk	0.745
Idaho	Butte	16023	Dsb	0.031
Idaho	Camas	16025	Dsb	0.659
Idaho	Camas	16025	Dsc	0.341
Idaho	Canyon	16027	BSk	0.960
Idaho	Canyon	16027	Csb	0.040
Idaho	Caribou	16029	Dfb	1.000
Idaho	Cassia	16031	BSk	1.000
Idaho	Clark	16033	Dfb	0.940
Idaho	Clark	16033	Dfc	0.033
Idaho	Clark	16033	BSk	0.028
Idaho	Clearwater	16035	Csb	0.310
Idaho	Clearwater	16035	Dsb	0.556
Idaho	Clearwater	16035	Dfb	0.083
Idaho	Clearwater	16035	Cfb	0.051
Idaho	Custer	16037	Dsc	0.344
Idaho	Custer	16037	Dfb	0.450
Idaho	Custer	16037	Dfc	0.196
Idaho	Custer	16037	BSk	0.010
Idaho	Elmore	16039	Dsc	0.009
Idaho	Elmore	16039	Dsb	0.560
Idaho	Elmore	16039	BSk	0.156
Idaho	Elmore	16039	Csa	0.276
Idaho	Franklin	16041	Dfb	1.000
Idaho	Fremont	16043	Dfc	0.123
Idaho	Fremont	16043	Dfb	0.863
Idaho	Fremont	16043	BSk	0.014
Idaho	Gem	16045	Csa	0.014
Idaho	Gem	16045	Dsb	0.478
Idaho	Gem	16045	BSk	0.232
Idaho	Gem	16045	Csb	0.275
Idaho	Gooding	16047	Dsb	0.455
Idaho	Gooding	16047	BSk	0.545
Idaho	Idaho	16049	Dsb	0.380
Idaho	Idaho	16049	Dfb	0.375
Idaho	Idaho	16049	Cfb	0.163
Idaho	Idaho	16049	Csb	0.082
Idaho	Jefferson	16051	Dfb	0.165
Idaho	Jefferson	16051	BSk	0.835
Idaho	Jerome	16053	BSk	1.000
Idaho	Kootenai	16055	Csb	0.777
Idaho	Kootenai	16055	Dsb	0.223
Idaho	Latah	16057	Csb	0.992
Idaho	Latah	16057	Dsb	0.008
Idaho	Lemhi	16059	Dfb	0.807
Idaho	Lemhi	16059	BSk	0.108
Idaho	Lemhi	16059	Dfc	0.086
Idaho	Lewis	16061	Cfb	1.000
Idaho	Lincoln	16063	Dsb	0.500
Idaho	Lincoln	16063	BSk	0.500
Idaho	Madison	16065	Dfb	1.000
Idaho	Minidoka	16067	Dsb	0.182
Idaho	Minidoka	16067	BSk	0.818
Idaho	Nez Perce	16069	Csb	0.229
Idaho	Nez Perce	16069	Cfb	0.771
Idaho	Oneida	16071	Dfb	1.000
Idaho	Owyhee	16073	BSk	1.000
Idaho	Payette	16075	Csa	0.543
Idaho	Payette	16075	Dsb	0.043
Idaho	Payette	16075	BSk	0.413
Idaho	Power	16077	BSk	0.778
Idaho	Power	16077	Dfb	0.222
Idaho	Shoshone	16079	Dsb	0.977
Idaho	Shoshone	16079	Csb	0.023
Idaho	Teton	16081	Dfb	1.000
Idaho	Twin Falls	16083	BSk	1.000
Idaho	Valley	16085	Dsb	0.677
Idaho	Valley	16085	Dfb	0.097
Idaho	Valley	16085	Dsc	0.226
Idaho	Washington	16087	Csb	0.373
Idaho	Washington	16087	BSk	0.118
Idaho	Washington	16087	Csa	0.396
Idaho	Washington	16087	Dsb	0.112
Illinois	Adams	17001	Dfa	1.000
Illinois	Alexander	17003	Cfa	1.000
Illinois	Bond	17005	Cfa	1.000
Illinois	Boone	17007	Dfa	1.000
Illinois	Brown	17009	Dfa	1.000
Illinois	Bureau	17011	Dfa	1.000
Illinois	Calhoun	17013	Dfa	0.800
Illinois	Calhoun	17013	Cfa	0.200
Illinois	Carroll	17015	Dfa	1.000
Illinois	Cass	17017	Dfa	1.000
Illinois	Champaign	17019	Dfa	0.980
Illinois	Champaign	17019	Cfa	0.020
Illinois	Christian	17021	Dfa	0.612
Illinois	Christian	17021	Cfa	0.388
Illinois	Clark	17023	Cfa	1.000
Illinois	Clay	17025	Cfa	1.000
Illinois	Clinton	17027	Cfa	1.000
Illinois	Coles	17029	Dfa	0.528
Illinois	Coles	17029	Cfa	0.472
Illinois	Cook	17031	Dfa	1.000
Illinois	Crawford	17033	Cfa	1.000
Illinois	Cumberland	17035	Cfa	1.000
Illinois	De Kalb	17037	Dfa	1.000
Illinois	De Witt	17039	Dfa	1.000
Illinois	Douglas	17041	Dfa	0.917
Illinois	Douglas	17041	Cfa	0.083
Illinois	Dupage	17043	Dfa	1.000
Illinois	Edgar	17045	Cfa	1.000
Illinois	Edwards	17047	Cfa	1.000
Illinois	Effingham	17049	Cfa	1.000
Illinois	Fayette	17051	Cfa	1.000
Illinois	Ford	17053	Dfa	1.000
Illinois	Franklin	17055	Cfa	1.000
Illinois	Fulton	17057	Dfa	1.000
Illinois	Gallatin	17059	Cfa	1.000
Illinois	Greene	17061	Dfa	0.226
Illinois	Greene	17061	Cfa	0.774
Illinois	Grundy	17063	Dfa	1.000
Illinois	Hamilton	17065	Cfa	1.000
Illinois	Hancock	17067	Dfa	1.000
Illinois	Hardin	17069	Cfa	1.000
Illinois	Henderson	17071	Dfa	1.000
Illinois	Henry	17073	Dfa	1.000
Illinois	Iroquois	17075	Dfa	1.000
Illinois	Jackson	17077	Cfa	1.000
Illinois	Jasper	17079	Cfa	1.000
Illinois	Jefferson	17081	Cfa	1.000
Illinois	Jersey	17083	Dfa	0.171
Illinois	Jersey	17083	Cfa	0.829
Illinois	Jo Daviess	17085	Dfa	1.000
Illinois	Johnson	17087	Cfa	1.000
Illinois	Kane	17089	Dfa	1.000
Illinois	Kankakee	17091	Dfa	1.000
Illinois	Kendall	17093	Dfa	1.000
Illinois	Knox	17095	Dfa	1.000
Illinois	La Salle	17099	Dfa	1.000
Illinois	Lake	17097	Dfa	1.000
Illinois	Lawrence	17101	Cfa	1.000
Illinois	Lee	17103	Dfa	1.000
Illinois	Livingston	17105	Dfa	1.000
Illinois	Logan	17107	Dfa	1.000
Illinois	Macon	17115	Dfa	1.000
Illinois	Macoupin	17117	Cfa	1.000
Illinois	Madison	17119	Cfa	1.000
Illinois	Marion	17121	Cfa	1.000
Illinois	Marshall	17123	Dfa	1.000
Illinois	Mason	17125	Dfa	1.000
Illinois	Massac	17127	Cfa	1.000
Illinois	McDonough	17109	Dfa	1.000
Illinois	McHenry	17111	Dfa	1.000
Illinois	McLean	17113	Dfa	1.000
Illinois	Menard	17129	Dfa	1.000
Illinois	Mercer	17131	Dfa	1.000
Illinois	Monroe	17133	Cfa	1.000
Illinois	Montgomery	17135	Cfa	1.000
Illinois	Morgan	17137	Dfa	1.000
Illinois	Moultrie	17139	Dfa	0.925
Illinois	Moultrie	17139	Cfa	0.075
Illinois	Ogle	17141	Dfa	1.000
Illinois	Peoria	17143	Dfa	1.000
Illinois	Perry	17145	Cfa	1.000
Illinois	Piatt	17147	Dfa	1.000
Illinois	Pike	17149	Dfa	1.000
Illinois	Pope	17151	Cfa	1.000
Illinois	Pulaski	17153	Cfa	1.000
Illinois	Putnam	17155	Dfa	1.000
Illinois	Randolph	17157	Cfa	1.000
Illinois	Richland	17159	Cfa	1.000
Illinois	Rock Island	17161	Dfa	1.000
Illinois	Saint Clair	17163	Cfa	1.000
Illinois	Saline	17165	Cfa	1.000
Illinois	Sangamon	17167	Dfa	1.000
Illinois	Schuyler	17169	Dfa	1.000
Illinois	Scott	17171	Dfa	1.000
Illinois	Shelby	17173	Dfa	0.178
Illinois	Shelby	17173	Cfa	0.822
Illinois	Stark	17175	Dfa	1.000
Illinois	Stephenson	17177	Dfa	1.000
Illinois	Tazewell	17179	Dfa	1.000
Illinois	Union	17181	Cfa	1.000
Illinois	Vermilion	17183	Dfa	0.825
Illinois	Vermilion	17183	Cfa	0.175
Illinois	Wabash	17185	Cfa	1.000
Illinois	Warren	17187	Dfa	1.000
Illinois	Washington	17189	Cfa	1.000
Illinois	Wayne	17191	Cfa	1.000
Illinois	White	17193	Cfa	1.000
Illinois	Whiteside	17195	Dfa	1.000
Illinois	Will	17197	Dfa	1.000
Illinois	Williamson	17199	Cfa	1.000
Illinois	Winnebago	17201	Dfa	1.000
Illinois	Woodford	17203	Dfa	1.000
Indiana	Adams	18001	Dfa	1.000
Indiana	Allen	18003	Dfa	1.000
Indiana	Bartholomew	18005	Cfa	1.000
Indiana	Benton	18007	Dfa	1.000
Indiana	Blackford	18009	Dfa	1.000
Indiana	Boone	18011	Dfa	0.830
Indiana	Boone	18011	Cfa	0.170
Indiana	Brown	18013	Cfa	1.000
Indiana	Carroll	18015	Dfa	1.000
Indiana	Cass	18017	Dfa	1.000
Indiana	Clark	18019	Cfa	1.000
Indiana	Clay	18021	Cfa	1.000
Indiana	Clinton	18023	Dfa	1.000
Indiana	Crawford	18025	Cfa	1.000
Indiana	Daviess	18027	Cfa	1.000
Indiana	De Kalb	18033	Dfa	0.917
Indiana	De Kalb	18033	Dfb	0.083
Indiana	Dearborn	18029	Cfa	1.000
Indiana	Decatur	18031	Cfa	1.000
Indiana	Delaware	18035	Dfa	1.000
Indiana	Dubois	18037	Cfa	1.000
Indiana	Elkhart	18039	Dfa	1.000
Indiana	Fayette	18041	Dfa	1.000
Indiana	Floyd	18043	Cfa	1.000
Indiana	Fountain	18045	Dfa	0.841
Indiana	Fountain	18045	Cfa	0.159
Indiana	Franklin	18047	Dfa	0.130
Indiana	Franklin	18047	Cfa	0.870
Indiana	Fulton	18049	Dfa	1.000
Indiana	Gibson	18051	Cfa	1.000
Indiana	Grant	18053	Dfa	1.000
Indiana	Greene	18055	Cfa	1.000
Indiana	Hamilton	18057	Dfa	0.875
Indiana	Hamilton	18057	Cfa	0.125
Indiana	Hancock	18059	Dfa	1.000
Indiana	Harrison	18061	Cfa	1.000
Indiana	Hendricks	18063	Dfa	0.590
Indiana	Hendricks	18063	Cfa	0.410
Indiana	Henry	18065	Dfa	1.000
Indiana	Howard	18067	Dfa	1.000
Indiana	Huntington	18069	Dfa	1.000
Indiana	Jackson	18071	Cfa	1.000
Indiana	Jasper	18073	Dfa	1.000
Indiana	Jay	18075	Dfa	1.000
Indiana	Jefferson	18077	Cfa	1.000
Indiana	Jennings	18079	Cfa	1.000
Indiana	Johnson	18081	Cfa	0.917
Indiana	Johnson	18081	Dfa	0.083
Indiana	Knox	18083	Cfa	1.000
Indiana	Kosciusko	18085	Dfa	1.000
Indiana	LaGrange	18087	Dfa	1.000
Indiana	Lake	18089	Dfa	1.000
Indiana	LaPorte	18091	Dfa	1.000
Indiana	Lawrence	18093	Cfa	1.000
Indiana	Madison	18095	Dfa	1.000
Indiana	Marion	18097	Cfa	0.872
Indiana	Marion	18097	Dfa	0.128
Indiana	Marshall	18099	Dfa	1.000
Indiana	Martin	18101	Cfa	1.000
Indiana	Miami	18103	Dfa	1.000
Indiana	Monroe	18105	Cfa	1.000
Indiana	Montgomery	18107	Dfa	0.893
Indiana	Montgomery	18107	Cfa	0.107
Indiana	Morgan	18109	Dfa	0.152
Indiana	Morgan	18109	Cfa	0.848
Indiana	Newton	18111	Dfa	1.000
Indiana	Noble	18113	Dfa	1.000
Indiana	Ohio	18115	Cfa	1.000
Indiana	Orange	18117	Cfa	1.000
Indiana	Owen	18119	Cfa	1.000
Indiana	Parke	18121	Cfa	1.000
Indiana	Perry	18123	Cfa	1.000
Indiana	Pike	18125	Cfa	1.000
Indiana	Porter	18127	Dfa	1.000
Indiana	Posey	18129	Cfa	1.000
Indiana	Pulaski	18131	Dfa	1.000
Indiana	Putnam	18133	Dfa	0.880
Indiana	Putnam	18133	Cfa	0.120
Indiana	Randolph	18135	Dfa	1.000
Indiana	Ripley	18137	Cfa	1.000
Indiana	Rush	18139	Dfa	0.857
Indiana	Rush	18139	Cfa	0.143
Indiana	Saint Joseph	18141	Dfa	1.000
Indiana	Scott	18143	Cfa	1.000
Indiana	Shelby	18145	Dfa	0.571
Indiana	Shelby	18145	Cfa	0.429
Indiana	Spencer	18147	Cfa	1.000
Indiana	Starke	18149	Dfa	1.000
Indiana	Steuben	18151	Dfa	0.500
Indiana	Steuben	18151	Dfb	0.500
Indiana	Sullivan	18153	Cfa	1.000
Indiana	Switzerland	18155	Cfa	1.000
Indiana	Tippecanoe	18157	Dfa	1.000
Indiana	Tipton	18159	Dfa	1.000
Indiana	Union	18161	Dfa	1.000
Indiana	Vanderburgh	18163	Cfa	1.000
Indiana	Vermillion	18165	Dfa	0.258
Indiana	Vermillion	18165	Cfa	0.742
Indiana	Vigo	18167	Cfa	1.000
Indiana	Wabash	18169	Dfa	1.000
Indiana	Warren	18171	Dfa	1.000
Indiana	Warrick	18173	Cfa	1.000
Indiana	Washington	18175	Cfa	1.000
Indiana	Wayne	18177	Dfa	1.000
Indiana	Wells	18179	Dfa	1.000
Indiana	White	18181	Dfa	1.000
Indiana	Whitley	18183	Dfa	1.000
Iowa	Adair	19001	Dfa	1.000
Iowa	Adams	19003	Dfa	1.000
Iowa	Allamakee	19005	Dfa	1.000
Iowa	Appanoose	19007	Dfa	1.000
Iowa	Audubon	19009	Dfa	1.000
Iowa	Benton	19011	Dfa	1.000
Iowa	Black Hawk	19013	Dfa	1.000
Iowa	Boone	19015	Dfa	1.000
Iowa	Bremer	19017	Dfa	1.000
Iowa	Buchanan	19019	Dfa	1.000
Iowa	Buena Vista	19021	Dfa	1.000
Iowa	Butler	19023	Dfa	1.000
Iowa	Calhoun	19025	Dfa	1.000
Iowa	Carroll	19027	Dfa	1.000
Iowa	Cass	19029	Dfa	1.000
Iowa	Cedar	19031	Dfa	1.000
Iowa	Cerro Gordo	19033	Dfa	1.000
Iowa	Cherokee	19035	Dfa	1.000
Iowa	Chickasaw	19037	Dfa	1.000
Iowa	Clarke	19039	Dfa	1.000
Iowa	Clay	19041	Dfa	1.000
Iowa	Clayton	19043	Dfa	1.000
Iowa	Clinton	19045	Dfa	1.000
Iowa	Crawford	19047	Dfa	1.000
Iowa	Dallas	19049	Dfa	1.000
Iowa	Davis	19051	Dfa	1.000
Iowa	Decatur	19053	Dfa	1.000
Iowa	Delaware	19055	Dfa	1.000
Iowa	Des Moines	19057	Dfa	1.000
Iowa	Dickinson	19059	Dfa	1.000
Iowa	Dubuque	19061	Dfa	1.000
Iowa	Emmet	19063	Dfa	1.000
Iowa	Fayette	19065	Dfa	1.000
Iowa	Floyd	19067	Dfa	1.000
Iowa	Franklin	19069	Dfa	1.000
Iowa	Fremont	19071	Dfa	1.000
Iowa	Greene	19073	Dfa	1.000
Iowa	Grundy	19075	Dfa	1.000
Iowa	Guthrie	19077	Dfa	1.000
Iowa	Hamilton	19079	Dfa	1.000
Iowa	Hancock	19081	Dfa	1.000
Iowa	Hardin	19083	Dfa	1.000
Iowa	Harrison	19085	Dfa	1.000
Iowa	Henry	19087	Dfa	1.000
Iowa	Howard	19089	Dfa	1.000
Iowa	Humboldt	19091	Dfa	1.000
Iowa	Ida	19093	Dfa	1.000
Iowa	Iowa	19095	Dfa	1.000
Iowa	Jackson	19097	Dfa	1.000
Iowa	Jasper	19099	Dfa	1.000
Iowa	Jefferson	19101	Dfa	1.000
Iowa	Johnson	19103	Dfa	1.000
Iowa	Jones	19105	Dfa	1.000
Iowa	Keokuk	19107	Dfa	1.000
Iowa	Kossuth	19109	Dfa	1.000
Iowa	Lee	19111	Dfa	1.000
Iowa	Linn	19113	Dfa	1.000
Iowa	Louisa	19115	Dfa	1.000
Iowa	Lucas	19117	Dfa	1.000
Iowa	Lyon	19119	Dfa	1.000
Iowa	Madison	19121	Dfa	1.000
Iowa	Mahaska	19123	Dfa	1.000
Iowa	Marion	19125	Dfa	1.000
Iowa	Marshall	19127	Dfa	1.000
Iowa	Mills	19129	Dfa	1.000
Iowa	Mitchell	19131	Dfa	1.000
Iowa	Monona	19133	Dfa	1.000
Iowa	Monroe	19135	Dfa	1.000
Iowa	Montgomery	19137	Dfa	1.000
Iowa	Muscatine	19139	Dfa	1.000
Iowa	O'Brien	19141	Dfa	1.000
Iowa	Osceola	19143	Dfa	1.000
Iowa	Page	19145	Dfa	1.000
Iowa	Palo Alto	19147	Dfa	1.000
Iowa	Plymouth	19149	Dfa	1.000
Iowa	Pocahontas	19151	Dfa	1.000
Iowa	Polk	19153	Dfa	1.000
Iowa	Pottawattamie	19155	Dfa	1.000
Iowa	Poweshiek	19157	Dfa	1.000
Iowa	Ringgold	19159	Dfa	1.000
Iowa	Sac	19161	Dfa	1.000
Iowa	Scott	19163	Dfa	1.000
Iowa	Shelby	19165	Dfa	1.000
Iowa	Sioux	19167	Dfa	1.000
Iowa	Story	19169	Dfa	1.000
Iowa	Tama	19171	Dfa	1.000
Iowa	Taylor	19173	Dfa	1.000
Iowa	Union	19175	Dfa	1.000
Iowa	Van Buren	19177	Dfa	1.000
Iowa	Wapello	19179	Dfa	1.000
Iowa	Warren	19181	Dfa	1.000
Iowa	Washington	19183	Dfa	1.000
Iowa	Wayne	19185	Dfa	1.000
Iowa	Webster	19187	Dfa	1.000
Iowa	Winnebago	19189	Dfa	1.000
Iowa	Winneshiek	19191	Dfa	1.000
Iowa	Woodbury	19193	Dfa	1.000
Iowa	Worth	19195	Dfa	1.000
Iowa	Wright	19197	Dfa	1.000
Kansas	Allen	20001	Cfa	1.000
Kansas	Anderson	20003	Cfa	1.000
Kansas	Atchison	20005	Dfa	0.563
Kansas	Atchison	20005	Cfa	0.438
Kansas	Barber	20007	Cfa	1.000
Kansas	Barton	20009	Cfa	1.000
Kansas	Bourbon	20011	Cfa	1.000
Kansas	Brown	20013	Dfa	1.000
Kansas	Butler	20015	Cfa	1.000
Kansas	Chase	20017	Cfa	1.000
Kansas	Chautauqua	20019	Cfa	1.000
Kansas	Cherokee	20021	Cfa	1.000
Kansas	Cheyenne	20023	BSk	1.000
Kansas	Clark	20025	BSk	0.182
Kansas	Clark	20025	Cfa	0.818
Kansas	Clay	20027	Dfa	0.125
Kansas	Clay	20027	Cfa	0.875
Kansas	Cloud	20029	Dfa	0.429
Kansas	Cloud	20029	Cfa	0.571
Kansas	Coffey	20031	Cfa	1.000
Kansas	Comanche	20033	Cfa	1.000
Kansas	Cowley	20035	Cfa	1.000
Kansas	Crawford	20037	Cfa	1.000
Kansas	Decatur	20039	Cfa	0.455
Kansas	Decatur	20039	Dfa	0.545
Kansas	Dickinson	20041	Cfa	1.000
Kansas	Doniphan	20043	Dfa	1.000
Kansas	Douglas	20045	Cfa	1.000
Kansas	Edwards	20047	Cfa	1.000
Kansas	Elk	20049	Cfa	1.000
Kansas	Ellis	20051	Cfa	0.727
Kansas	Ellis	20051	Dfa	0.273
Kansas	Ellsworth	20053	Cfa	1.000
Kansas	Finney	20055	BSk	0.808
Kansas	Finney	20055	Cfa	0.192
Kansas	Ford	20057	BSk	0.302
Kansas	Ford	20057	Cfa	0.698
Kansas	Franklin	20059	Cfa	1.000
Kansas	Geary	20061	Cfa	1.000
Kansas	Gove	20063	Cfa	0.692
Kansas	Gove	20063	BSk	0.308
Kansas	Graham	20065	Dfa	0.125
Kansas	Graham	20065	Cfa	0.875
Kansas	Grant	20067	BSk	1.000
Kansas	Gray	20069	BSk	1.000
Kansas	Greeley	20071	BSk	1.000
Kansas	Greenwood	20073	Cfa	1.000
Kansas	Hamilton	20075	BSk	1.000
Kansas	Harper	20077	Cfa	1.000
Kansas	Harvey	20079	Cfa	1.000
Kansas	Haskell	20081	BSk	1.000
Kansas	Hodgeman	20083	Cfa	0.898
Kansas	Hodgeman	20083	BSk	0.102
Kansas	Jackson	20085	Dfa	0.263
Kansas	Jackson	20085	Cfa	0.737
Kansas	Jefferson	20087	Cfa	1.000
Kansas	Jewell	20089	Dfa	1.000
Kansas	Johnson	20091	Cfa	1.000
Kansas	Kearny	20093	BSk	1.000
Kansas	Kingman	20095	Cfa	1.000
Kansas	Kiowa	20097	Cfa	1.000
Kansas	Labette	20099	Cfa	1.000
Kansas	Lane	20101	BSk	0.444
Kansas	Lane	20101	Cfa	0.556
Kansas	Leavenworth	20103	Cfa	1.000
Kansas	Lincoln	20105	Cfa	1.000
Kansas	Linn	20107	Cfa	1.000
Kansas	Logan	20109	BSk	0.905
Kansas	Logan	20109	Cfa	0.095
Kansas	Lyon	20111	Cfa	1.000
Kansas	Marion	20115	Cfa	1.000
Kansas	Marshall	20117	Dfa	1.000
Kansas	McPherson	20113	Cfa	1.000
Kansas	Meade	20119	BSk	1.000
Kansas	Miami	20121	Cfa	1.000
Kansas	Mitchell	20123	Dfa	0.143
Kansas	Mitchell	20123	Cfa	0.857
Kansas	Montgomery	20125	Cfa	1.000
Kansas	Morris	20127	Cfa	1.000
Kansas	Morton	20129	BSk	1.000
Kansas	Nemaha	20131	Dfa	1.000
Kansas	Neosho	20133	Cfa	1.000
Kansas	Ness	20135	Cfa	1.000
Kansas	Norton	20137	Dfa	1.000
Kansas	Osage	20139	Cfa	1.000
Kansas	Osborne	20141	Dfa	0.205
Kansas	Osborne	20141	Cfa	0.795
Kansas	Ottawa	20143	Cfa	1.000
Kansas	Pawnee	20145	Cfa	1.000
Kansas	Phillips	20147	Dfa	1.000
Kansas	Pottawatomie	20149	Dfa	0.140
Kansas	Pottawatomie	20149	Cfa	0.860
Kansas	Pratt	20151	Cfa	1.000
Kansas	Rawlins	20153	BSk	0.615
Kansas	Rawlins	20153	Cfa	0.385
Kansas	Reno	20155	Cfa	1.000
Kansas	Republic	20157	Dfa	1.000
Kansas	Rice	20159	Cfa	1.000
Kansas	Riley	20161	Dfa	0.092
Kansas	Riley	20161	Cfa	0.908
Kansas	Rooks	20163	Dfa	0.841
Kansas	Rooks	20163	Cfa	0.159
Kansas	Rush	20165	Cfa	1.000
Kansas	Russell	20167	Dfa	0.030
Kansas	Russell	20167	Cfa	0.970
Kansas	Saline	20169	Cfa	1.000
Kansas	Scott	20171	BSk	1.000
